Time,IMF_Bz_nT
2024-10-10T06:25:00Z,0.18
2024-10-10T06:26:00Z,0.1
2024-10-10T06:27:00Z,-0.2
2024-10-10T06:28:00Z,-0.14
2024-10-10T06:29:00Z,0.26
2024-10-10T06:30:00Z,0.69
2024-10-10T06:31:00Z,0.82
2024-10-10T06:32:00Z,0.56
2024-10-10T06:33:00Z,1.44
2024-10-10T06:34:00Z,1.81
2024-10-10T06:35:00Z,1.39
2024-10-10T06:36:00Z,0.94
2024-10-10T06:37:00Z,1.33
2024-10-10T06:38:00Z,3.9
2024-10-10T06:39:00Z,2.86
2024-10-10T06:40:00Z,2.13
2024-10-10T06:41:00Z,1.47
2024-10-10T06:42:00Z,2.01
2024-10-10T06:43:00Z,3.43
2024-10-10T06:44:00Z,3.05
2024-10-10T06:45:00Z,2.39
2024-10-10T06:46:00Z,3.02
2024-10-10T06:47:00Z,3.31
2024-10-10T06:48:00Z,3.56
2024-10-10T06:49:00Z,3.39
2024-10-10T06:50:00Z,2.96
2024-10-10T06:51:00Z,2.81
2024-10-10T06:52:00Z,2.63
2024-10-10T06:53:00Z,3.23
2024-10-10T06:54:00Z,3.63
2024-10-10T06:55:00Z,3.63
2024-10-10T06:56:00Z,3.45
2024-10-10T06:57:00Z,
2024-10-10T06:58:00Z,3.19
2024-10-10T06:59:00Z,
2024-10-10T07:00:00Z,2.91
2024-10-10T07:01:00Z,2.89
2024-10-10T07:02:00Z,2.89
2024-10-10T07:03:00Z,2.44
2024-10-10T07:04:00Z,1.55
2024-10-10T07:05:00Z,1.68
2024-10-10T07:06:00Z,2.43
2024-10-10T07:07:00Z,1.44
2024-10-10T07:08:00Z,1.96
2024-10-10T07:09:00Z,1.53
2024-10-10T07:10:00Z,1.21
2024-10-10T07:11:00Z,1.17
2024-10-10T07:12:00Z,1.75
2024-10-10T07:13:00Z,1.7
2024-10-10T07:14:00Z,2.1
2024-10-10T07:15:00Z,2.4
2024-10-10T07:16:00Z,3.99
2024-10-10T07:17:00Z,4.1
2024-10-10T07:18:00Z,3.91
2024-10-10T07:19:00Z,4.63
2024-10-10T07:20:00Z,4.08
2024-10-10T07:21:00Z,4.53
2024-10-10T07:22:00Z,4.52
2024-10-10T07:23:00Z,4.44
2024-10-10T07:24:00Z,4.1
2024-10-10T07:25:00Z,3.87
2024-10-10T07:26:00Z,4.13
2024-10-10T07:27:00Z,4.1
2024-10-10T07:28:00Z,4.17
2024-10-10T07:29:00Z,4.22
2024-10-10T07:30:00Z,3.47
2024-10-10T07:31:00Z,3.51
2024-10-10T07:32:00Z,3.44
2024-10-10T07:33:00Z,3.44
2024-10-10T07:34:00Z,3.53
2024-10-10T07:35:00Z,3.23
2024-10-10T07:36:00Z,3.53
2024-10-10T07:37:00Z,3.53
2024-10-10T07:38:00Z,3.85
2024-10-10T07:39:00Z,3.64
2024-10-10T07:40:00Z,4.09
2024-10-10T07:41:00Z,4.09
2024-10-10T07:42:00Z,4.27
2024-10-10T07:43:00Z,
2024-10-10T07:44:00Z,3.93
2024-10-10T07:45:00Z,
2024-10-10T07:46:00Z,3.64
2024-10-10T07:47:00Z,
2024-10-10T07:48:00Z,3.8
2024-10-10T07:49:00Z,
2024-10-10T07:50:00Z,3.77
2024-10-10T07:51:00Z,3.77
2024-10-10T07:52:00Z,
2024-10-10T07:53:00Z,3.74
2024-10-10T07:54:00Z,4.18
2024-10-10T07:55:00Z,3.73
2024-10-10T07:56:00Z,3.9
2024-10-10T07:57:00Z,2.23
2024-10-10T07:58:00Z,2.15
2024-10-10T07:59:00Z,1.72
2024-10-10T08:00:00Z,1.73
2024-10-10T08:01:00Z,2.71
2024-10-10T08:02:00Z,2.6
2024-10-10T08:03:00Z,2.71
2024-10-10T08:04:00Z,2.76
2024-10-10T08:05:00Z,1.87
2024-10-10T08:06:00Z,2.89
2024-10-10T08:07:00Z,2.7
2024-10-10T08:08:00Z,0.91
2024-10-10T08:09:00Z,2.18
2024-10-10T08:10:00Z,2.48
2024-10-10T08:11:00Z,1.37
2024-10-10T08:12:00Z,1.99
2024-10-10T08:13:00Z,2.44
2024-10-10T08:14:00Z,2.89
2024-10-10T08:15:00Z,2.48
2024-10-10T08:16:00Z,3.29
2024-10-10T08:17:00Z,4.32
2024-10-10T08:18:00Z,4.36
2024-10-10T08:19:00Z,2.97
2024-10-10T08:20:00Z,0.16
2024-10-10T08:21:00Z,-0.18
2024-10-10T08:22:00Z,-0.42
2024-10-10T08:23:00Z,-0.26
2024-10-10T08:24:00Z,-0.74
2024-10-10T08:25:00Z,-1.0
2024-10-10T08:26:00Z,-0.29
2024-10-10T08:27:00Z,0.81
2024-10-10T08:28:00Z,1.28
2024-10-10T08:29:00Z,1.59
2024-10-10T08:30:00Z,0.56
2024-10-10T08:31:00Z,1.05
2024-10-10T08:32:00Z,1.44
2024-10-10T08:33:00Z,0.93
2024-10-10T08:34:00Z,-1.33
2024-10-10T08:35:00Z,0.57
2024-10-10T08:36:00Z,0.16
2024-10-10T08:37:00Z,-1.17
2024-10-10T08:38:00Z,0.83
2024-10-10T08:39:00Z,-0.88
2024-10-10T08:40:00Z,0.02
2024-10-10T08:41:00Z,2.15
2024-10-10T08:42:00Z,2.26
2024-10-10T08:43:00Z,2.43
2024-10-10T08:44:00Z,2.43
2024-10-10T08:45:00Z,1.9
2024-10-10T08:46:00Z,2.03
2024-10-10T08:47:00Z,1.63
2024-10-10T08:48:00Z,1.59
2024-10-10T08:49:00Z,1.48
2024-10-10T08:50:00Z,1.98
2024-10-10T08:51:00Z,2.9
2024-10-10T08:52:00Z,2.98
2024-10-10T08:53:00Z,2.84
2024-10-10T08:54:00Z,2.84
2024-10-10T08:55:00Z,2.96
2024-10-10T08:56:00Z,2.75
2024-10-10T08:57:00Z,2.76
2024-10-10T08:58:00Z,2.87
2024-10-10T08:59:00Z,2.09
2024-10-10T09:00:00Z,2.91
2024-10-10T09:01:00Z,2.73
2024-10-10T09:02:00Z,2.42
2024-10-10T09:03:00Z,2.24
2024-10-10T09:04:00Z,2.46
2024-10-10T09:05:00Z,2.6
2024-10-10T09:06:00Z,2.5
2024-10-10T09:07:00Z,2.73
2024-10-10T09:08:00Z,2.88
2024-10-10T09:09:00Z,2.88
2024-10-10T09:10:00Z,2.49
2024-10-10T09:11:00Z,2.7
2024-10-10T09:12:00Z,2.58
2024-10-10T09:13:00Z,2.37
2024-10-10T09:14:00Z,2.36
2024-10-10T09:15:00Z,0.82
2024-10-10T09:16:00Z,0.98
2024-10-10T09:17:00Z,-0.38
2024-10-10T09:18:00Z,-0.11
2024-10-10T09:19:00Z,-0.15
2024-10-10T09:20:00Z,-0.49
2024-10-10T09:21:00Z,-0.16
2024-10-10T09:22:00Z,-0.21
2024-10-10T09:23:00Z,-0.11
2024-10-10T09:24:00Z,-0.33
2024-10-10T09:25:00Z,-1.12
2024-10-10T09:26:00Z,-1.84
2024-10-10T09:27:00Z,-1.38
2024-10-10T09:28:00Z,-0.57
2024-10-10T09:29:00Z,-0.08
2024-10-10T09:30:00Z,-0.42
2024-10-10T09:31:00Z,-0.3
2024-10-10T09:32:00Z,0.15
2024-10-10T09:33:00Z,-0.11
2024-10-10T09:34:00Z,-0.11
2024-10-10T09:35:00Z,-0.51
2024-10-10T09:36:00Z,-0.59
2024-10-10T09:37:00Z,-0.59
2024-10-10T09:38:00Z,-1.0
2024-10-10T09:39:00Z,
2024-10-10T09:40:00Z,-0.6
2024-10-10T09:41:00Z,-0.76
2024-10-10T09:42:00Z,
2024-10-10T09:43:00Z,-0.55
2024-10-10T09:44:00Z,-0.83
2024-10-10T09:45:00Z,-1.14
2024-10-10T09:46:00Z,-0.14
2024-10-10T09:47:00Z,-0.44
2024-10-10T09:48:00Z,-1.26
2024-10-10T09:49:00Z,-2.1
2024-10-10T09:50:00Z,-2.04
2024-10-10T09:51:00Z,-1.44
2024-10-10T09:52:00Z,-1.55
2024-10-10T09:53:00Z,-2.04
2024-10-10T09:54:00Z,-2.44
2024-10-10T09:55:00Z,-2.44
2024-10-10T09:56:00Z,-2.2
2024-10-10T09:57:00Z,-2.33
2024-10-10T09:58:00Z,-2.33
2024-10-10T09:59:00Z,-2.11
2024-10-10T10:00:00Z,-1.64
2024-10-10T10:01:00Z,-1.43
2024-10-10T10:02:00Z,-2.36
2024-10-10T10:03:00Z,-1.85
2024-10-10T10:04:00Z,-1.7
2024-10-10T10:05:00Z,-1.63
2024-10-10T10:06:00Z,-2.26
2024-10-10T10:07:00Z,-2.09
2024-10-10T10:08:00Z,-2.37
2024-10-10T10:09:00Z,-2.23
2024-10-10T10:10:00Z,-2.34
2024-10-10T10:11:00Z,-2.32
2024-10-10T10:12:00Z,-2.24
2024-10-10T10:13:00Z,-2.49
2024-10-10T10:14:00Z,-2.14
2024-10-10T10:15:00Z,-2.25
2024-10-10T10:16:00Z,-1.85
2024-10-10T10:17:00Z,-1.83
2024-10-10T10:18:00Z,-2.58
2024-10-10T10:19:00Z,-2.71
2024-10-10T10:20:00Z,-2.31
2024-10-10T10:21:00Z,-3.2
2024-10-10T10:22:00Z,-3.01
2024-10-10T10:23:00Z,-3.42
2024-10-10T10:24:00Z,-4.02
2024-10-10T10:25:00Z,-3.49
2024-10-10T10:26:00Z,-2.95
2024-10-10T10:27:00Z,-3.38
2024-10-10T10:28:00Z,-4.03
2024-10-10T10:29:00Z,-2.33
2024-10-10T10:30:00Z,-3.08
2024-10-10T10:31:00Z,-2.41
2024-10-10T10:32:00Z,-3.16
2024-10-10T10:33:00Z,-2.59
2024-10-10T10:34:00Z,-3.0
2024-10-10T10:35:00Z,-3.4
2024-10-10T10:36:00Z,-3.12
2024-10-10T10:37:00Z,-2.17
2024-10-10T10:38:00Z,-2.76
2024-10-10T10:39:00Z,-2.23
2024-10-10T10:40:00Z,-2.26
2024-10-10T10:41:00Z,-2.68
2024-10-10T10:42:00Z,-1.75
2024-10-10T10:43:00Z,-1.65
2024-10-10T10:44:00Z,-2.82
2024-10-10T10:45:00Z,-1.88
2024-10-10T10:46:00Z,-1.82
2024-10-10T10:47:00Z,-2.68
2024-10-10T10:48:00Z,-2.34
2024-10-10T10:49:00Z,-2.62
2024-10-10T10:50:00Z,-2.41
2024-10-10T10:51:00Z,-2.8
2024-10-10T10:52:00Z,-2.97
2024-10-10T10:53:00Z,-2.41
2024-10-10T10:54:00Z,-3.19
2024-10-10T10:55:00Z,-2.01
2024-10-10T10:56:00Z,-0.94
2024-10-10T10:57:00Z,-0.05
2024-10-10T10:58:00Z,-0.83
2024-10-10T10:59:00Z,-0.46
2024-10-10T11:00:00Z,-0.65
2024-10-10T11:01:00Z,-0.31
2024-10-10T11:02:00Z,0.86
2024-10-10T11:03:00Z,-0.65
2024-10-10T11:04:00Z,-1.91
2024-10-10T11:05:00Z,-2.37
2024-10-10T11:06:00Z,-1.12
2024-10-10T11:07:00Z,-2.07
2024-10-10T11:08:00Z,-2.61
2024-10-10T11:09:00Z,0.29
2024-10-10T11:10:00Z,-0.06
2024-10-10T11:11:00Z,-0.51
2024-10-10T11:12:00Z,-1.6
2024-10-10T11:13:00Z,-1.72
2024-10-10T11:14:00Z,0.83
2024-10-10T11:15:00Z,1.39
2024-10-10T11:16:00Z,
2024-10-10T11:17:00Z,1.42
2024-10-10T11:18:00Z,-2.13
2024-10-10T11:19:00Z,1.72
2024-10-10T11:20:00Z,1.4
2024-10-10T11:21:00Z,0.41
2024-10-10T11:22:00Z,0.19
2024-10-10T11:23:00Z,0.24
2024-10-10T11:24:00Z,-0.82
2024-10-10T11:25:00Z,0.31
2024-10-10T11:26:00Z,-2.26
2024-10-10T11:27:00Z,-1.75
2024-10-10T11:28:00Z,-1.37
2024-10-10T11:29:00Z,-1.66
2024-10-10T11:30:00Z,-1.87
2024-10-10T11:31:00Z,-1.91
2024-10-10T11:32:00Z,-1.29
2024-10-10T11:33:00Z,-1.17
2024-10-10T11:34:00Z,-0.43
2024-10-10T11:35:00Z,-1.01
2024-10-10T11:36:00Z,-1.71
2024-10-10T11:37:00Z,0.23
2024-10-10T11:38:00Z,-0.96
2024-10-10T11:39:00Z,0.28
2024-10-10T11:40:00Z,-0.95
2024-10-10T11:41:00Z,1.4
2024-10-10T11:42:00Z,-0.24
2024-10-10T11:43:00Z,1.36
2024-10-10T11:44:00Z,-1.47
2024-10-10T11:45:00Z,
2024-10-10T11:46:00Z,-2.55
2024-10-10T11:47:00Z,
2024-10-10T11:48:00Z,-3.83
2024-10-10T11:49:00Z,-2.51
2024-10-10T11:50:00Z,-1.7
2024-10-10T11:51:00Z,-2.08
2024-10-10T11:52:00Z,-2.54
2024-10-10T11:53:00Z,-2.43
2024-10-10T11:54:00Z,-2.88
2024-10-10T11:55:00Z,-1.87
2024-10-10T11:56:00Z,-2.78
2024-10-10T11:57:00Z,-3.08
