Time,IMF_Bz_nT
2025-01-01T14:52:00Z,-21.25
2025-01-01T14:53:00Z,-21.4
2025-01-01T14:54:00Z,-21.05
2025-01-01T14:55:00Z,-21.26
2025-01-01T14:56:00Z,-21.09
2025-01-01T14:57:00Z,-21.34
2025-01-01T14:58:00Z,-20.66
2025-01-01T14:59:00Z,-20.29
2025-01-01T15:00:00Z,-20.68
2025-01-01T15:01:00Z,-21.45
2025-01-01T15:02:00Z,-21.72
2025-01-01T15:03:00Z,-19.95
2025-01-01T15:04:00Z,-14.62
2025-01-01T15:05:00Z,-15.0
2025-01-01T15:06:00Z,-16.77
2025-01-01T15:07:00Z,-20.01
2025-01-01T15:08:00Z,-19.68
2025-01-01T15:09:00Z,-18.37
2025-01-01T15:10:00Z,-18.56
2025-01-01T15:11:00Z,-19.82
2025-01-01T15:12:00Z,-18.3
2025-01-01T15:13:00Z,-18.37
2025-01-01T15:14:00Z,-18.27
2025-01-01T15:15:00Z,-18.93
2025-01-01T15:16:00Z,-19.19
2025-01-01T15:17:00Z,-20.24
2025-01-01T15:18:00Z,-20.42
2025-01-01T15:19:00Z,-20.9
2025-01-01T15:20:00Z,-21.13
2025-01-01T15:21:00Z,-21.01
2025-01-01T15:22:00Z,-21.09
2025-01-01T15:23:00Z,-21.06
2025-01-01T15:24:00Z,-22.13
2025-01-01T15:25:00Z,-22.06
2025-01-01T15:26:00Z,-22.05
2025-01-01T15:27:00Z,-22.06
2025-01-01T15:28:00Z,-22.12
2025-01-01T15:29:00Z,-22.3
2025-01-01T15:30:00Z,-21.96
2025-01-01T15:31:00Z,-21.7
2025-01-01T15:32:00Z,-21.61
2025-01-01T15:33:00Z,-21.58
2025-01-01T15:34:00Z,-21.41
2025-01-01T15:35:00Z,-21.47
2025-01-01T15:36:00Z,-21.21
2025-01-01T15:37:00Z,-21.14
2025-01-01T15:38:00Z,-20.75
2025-01-01T15:39:00Z,-20.53
2025-01-01T15:40:00Z,-20.54
2025-01-01T15:41:00Z,-20.13
2025-01-01T15:42:00Z,-20.48
2025-01-01T15:43:00Z,-21.05
2025-01-01T15:44:00Z,-21.17
2025-01-01T15:45:00Z,-20.92
2025-01-01T15:46:00Z,-21.41
2025-01-01T15:47:00Z,-21.7
2025-01-01T15:48:00Z,-21.63
2025-01-01T15:49:00Z,-22.05
2025-01-01T15:50:00Z,-22.32
2025-01-01T15:51:00Z,-22.59
2025-01-01T15:52:00Z,-22.33
2025-01-01T15:53:00Z,-22.37
2025-01-01T15:54:00Z,-22.13
2025-01-01T15:55:00Z,-22.14
2025-01-01T15:56:00Z,-22.09
2025-01-01T15:57:00Z,-22.06
2025-01-01T15:58:00Z,-22.04
2025-01-01T15:59:00Z,-22.11
2025-01-01T16:00:00Z,-21.91
2025-01-01T16:01:00Z,-21.56
2025-01-01T16:02:00Z,-21.43
2025-01-01T16:03:00Z,-21.48
2025-01-01T16:04:00Z,-21.5
2025-01-01T16:05:00Z,-21.76
2025-01-01T16:06:00Z,-21.29
2025-01-01T16:07:00Z,-21.61
2025-01-01T16:08:00Z,-21.66
2025-01-01T16:09:00Z,-21.98
2025-01-01T16:10:00Z,-21.88
2025-01-01T16:11:00Z,-21.72
2025-01-01T16:12:00Z,-21.6
2025-01-01T16:13:00Z,-21.65
2025-01-01T16:14:00Z,-21.53
2025-01-01T16:15:00Z,-21.26
2025-01-01T16:16:00Z,-21.24
2025-01-01T16:17:00Z,-21.11
2025-01-01T16:18:00Z,-21.23
2025-01-01T16:19:00Z,-21.24
2025-01-01T16:20:00Z,-21.21
2025-01-01T16:21:00Z,-21.12
2025-01-01T16:22:00Z,-21.02
2025-01-01T16:23:00Z,-21.19
2025-01-01T16:24:00Z,-21.14
2025-01-01T16:25:00Z,-21.36
2025-01-01T16:26:00Z,-21.11
2025-01-01T16:27:00Z,-21.19
2025-01-01T16:28:00Z,-21.27
2025-01-01T16:29:00Z,-21.36
2025-01-01T16:30:00Z,
2025-01-01T16:31:00Z,-21.06
2025-01-01T16:32:00Z,-21.17
2025-01-01T16:33:00Z,-21.2
2025-01-01T16:34:00Z,-21.24
2025-01-01T16:35:00Z,-21.22
2025-01-01T16:36:00Z,-21.28
2025-01-01T16:37:00Z,-21.26
2025-01-01T16:38:00Z,-21.35
2025-01-01T16:39:00Z,-21.41
2025-01-01T16:40:00Z,-21.13
2025-01-01T16:41:00Z,-21.03
2025-01-01T16:42:00Z,-21.13
2025-01-01T16:43:00Z,-21.14
2025-01-01T16:44:00Z,-21.24
2025-01-01T16:45:00Z,-21.31
2025-01-01T16:46:00Z,-21.39
2025-01-01T16:47:00Z,-21.44
2025-01-01T16:48:00Z,-21.41
2025-01-01T16:49:00Z,-21.39
2025-01-01T16:50:00Z,-21.59
2025-01-01T16:51:00Z,-21.59
2025-01-01T16:52:00Z,-21.67
2025-01-01T16:53:00Z,-21.62
2025-01-01T16:54:00Z,-21.69
2025-01-01T16:55:00Z,-21.55
2025-01-01T16:56:00Z,-21.54
2025-01-01T16:57:00Z,-21.75
2025-01-01T16:58:00Z,-21.83
2025-01-01T16:59:00Z,-22.04
2025-01-01T17:00:00Z,-22.37
2025-01-01T17:01:00Z,-22.22
2025-01-01T17:02:00Z,-22.1
2025-01-01T17:03:00Z,-22.07
2025-01-01T17:04:00Z,-21.04
2025-01-01T17:05:00Z,-20.61
2025-01-01T17:06:00Z,-21.27
2025-01-01T17:07:00Z,-21.22
2025-01-01T17:08:00Z,-21.29
2025-01-01T17:09:00Z,-21.23
2025-01-01T17:10:00Z,-19.84
2025-01-01T17:11:00Z,-18.64
2025-01-01T17:12:00Z,-11.58
2025-01-01T17:13:00Z,-6.5
2025-01-01T17:14:00Z,-11.99
2025-01-01T17:15:00Z,-11.25
2025-01-01T17:16:00Z,-6.93
2025-01-01T17:17:00Z,-6.92
2025-01-01T17:18:00Z,-9.84
2025-01-01T17:19:00Z,-10.17
2025-01-01T17:20:00Z,-11.08
2025-01-01T17:21:00Z,-11.07
2025-01-01T17:22:00Z,-11.47
2025-01-01T17:23:00Z,-11.75
2025-01-01T17:24:00Z,-12.47
2025-01-01T17:25:00Z,-11.23
2025-01-01T17:26:00Z,-10.62
2025-01-01T17:27:00Z,-11.5
2025-01-01T17:28:00Z,-15.62
2025-01-01T17:29:00Z,-17.66
2025-01-01T17:30:00Z,-17.11
2025-01-01T17:31:00Z,-17.48
2025-01-01T17:32:00Z,-20.03
2025-01-01T17:33:00Z,-20.87
2025-01-01T17:34:00Z,-19.61
2025-01-01T17:35:00Z,-15.51
2025-01-01T17:36:00Z,-10.92
2025-01-01T17:37:00Z,-0.18
2025-01-01T17:38:00Z,0.95
2025-01-01T17:39:00Z,3.81
2025-01-01T17:40:00Z,4.82
2025-01-01T17:41:00Z,5.09
2025-01-01T17:42:00Z,4.43
2025-01-01T17:43:00Z,4.11
2025-01-01T17:44:00Z,7.01
2025-01-01T17:45:00Z,8.98
2025-01-01T17:46:00Z,12.9
2025-01-01T17:47:00Z,13.38
2025-01-01T17:48:00Z,13.59
2025-01-01T17:49:00Z,14.11
2025-01-01T17:50:00Z,13.02
2025-01-01T17:51:00Z,13.46
2025-01-01T17:52:00Z,10.75
2025-01-01T17:53:00Z,8.39
2025-01-01T17:54:00Z,6.73
2025-01-01T17:55:00Z,5.09
2025-01-01T17:56:00Z,4.42
2025-01-01T17:57:00Z,9.44
2025-01-01T17:58:00Z,12.08
2025-01-01T17:59:00Z,13.13
2025-01-01T18:00:00Z,13.18
2025-01-01T18:01:00Z,13.22
2025-01-01T18:02:00Z,11.39
2025-01-01T18:03:00Z,7.31
2025-01-01T18:04:00Z,4.75
2025-01-01T18:05:00Z,1.88
2025-01-01T18:06:00Z,-0.42
2025-01-01T18:07:00Z,0.07
2025-01-01T18:08:00Z,-1.1
2025-01-01T18:09:00Z,-4.35
2025-01-01T18:10:00Z,-6.45
2025-01-01T18:11:00Z,-3.79
2025-01-01T18:12:00Z,-7.93
2025-01-01T18:13:00Z,-6.52
2025-01-01T18:14:00Z,-2.79
2025-01-01T18:15:00Z,-2.58
2025-01-01T18:16:00Z,-1.84
2025-01-01T18:17:00Z,-0.89
2025-01-01T18:18:00Z,2.38
2025-01-01T18:19:00Z,3.35
2025-01-01T18:20:00Z,4.55
2025-01-01T18:21:00Z,5.03
2025-01-01T18:22:00Z,3.92
2025-01-01T18:23:00Z,3.98
2025-01-01T18:24:00Z,4.39
2025-01-01T18:25:00Z,4.0
2025-01-01T18:26:00Z,3.54
2025-01-01T18:27:00Z,4.03
2025-01-01T18:28:00Z,3.71
2025-01-01T18:29:00Z,3.38
2025-01-01T18:30:00Z,3.14
2025-01-01T18:31:00Z,2.76
2025-01-01T18:32:00Z,5.13
2025-01-01T18:33:00Z,5.27
2025-01-01T18:34:00Z,5.18
2025-01-01T18:35:00Z,5.05
2025-01-01T18:36:00Z,3.76
2025-01-01T18:37:00Z,0.39
2025-01-01T18:38:00Z,-0.27
2025-01-01T18:39:00Z,1.56
2025-01-01T18:40:00Z,0.6
2025-01-01T18:41:00Z,0.69
2025-01-01T18:42:00Z,0.78
2025-01-01T18:43:00Z,1.15
2025-01-01T18:44:00Z,1.65
2025-01-01T18:45:00Z,0.79
2025-01-01T18:46:00Z,1.77
2025-01-01T18:47:00Z,1.97
2025-01-01T18:48:00Z,2.19
2025-01-01T18:49:00Z,2.17
2025-01-01T18:50:00Z,2.16
2025-01-01T18:51:00Z,2.74
2025-01-01T18:52:00Z,4.05
2025-01-01T18:53:00Z,4.73
2025-01-01T18:54:00Z,4.64
2025-01-01T18:55:00Z,3.09
2025-01-01T18:56:00Z,2.99
2025-01-01T18:57:00Z,3.11
2025-01-01T18:58:00Z,2.19
2025-01-01T18:59:00Z,3.14
2025-01-01T19:00:00Z,2.71
2025-01-01T19:01:00Z,2.38
2025-01-01T19:02:00Z,0.47
2025-01-01T19:03:00Z,1.17
2025-01-01T19:04:00Z,0.48
2025-01-01T19:05:00Z,0.34
2025-01-01T19:06:00Z,-0.21
2025-01-01T19:07:00Z,1.02
2025-01-01T19:08:00Z,1.0
2025-01-01T19:09:00Z,-1.67
2025-01-01T19:10:00Z,-1.61
2025-01-01T19:11:00Z,-1.34
2025-01-01T19:12:00Z,-2.31
2025-01-01T19:13:00Z,0.75
2025-01-01T19:14:00Z,2.3
2025-01-01T19:15:00Z,1.79
2025-01-01T19:16:00Z,0.98
2025-01-01T19:17:00Z,0.58
2025-01-01T19:18:00Z,0.29
2025-01-01T19:19:00Z,-0.27
2025-01-01T19:20:00Z,-0.14
2025-01-01T19:21:00Z,-0.37
2025-01-01T19:22:00Z,-0.57
2025-01-01T19:23:00Z,-0.43
2025-01-01T19:24:00Z,-0.37
2025-01-01T19:25:00Z,-0.31
2025-01-01T19:26:00Z,-0.24
2025-01-01T19:27:00Z,-0.84
2025-01-01T19:28:00Z,-1.18
2025-01-01T19:29:00Z,-1.07
2025-01-01T19:30:00Z,-0.99
2025-01-01T19:31:00Z,-0.65
2025-01-01T19:32:00Z,-0.73
2025-01-01T19:33:00Z,-0.98
2025-01-01T19:34:00Z,0.09
2025-01-01T19:35:00Z,0.6
2025-01-01T19:36:00Z,0.6
2025-01-01T19:37:00Z,0.4
2025-01-01T19:38:00Z,-0.22
2025-01-01T19:39:00Z,-0.59
2025-01-01T19:40:00Z,-0.06
2025-01-01T19:41:00Z,1.66
2025-01-01T19:42:00Z,1.84
2025-01-01T19:43:00Z,3.69
2025-01-01T19:44:00Z,1.31
2025-01-01T19:45:00Z,1.46
2025-01-01T19:46:00Z,0.12
2025-01-01T19:47:00Z,-0.51
2025-01-01T19:48:00Z,-1.37
2025-01-01T19:49:00Z,-1.78
2025-01-01T19:50:00Z,-2.23
2025-01-01T19:51:00Z,-2.87
2025-01-01T19:52:00Z,-2.67
2025-01-01T19:53:00Z,-2.77
2025-01-01T19:54:00Z,-3.82
2025-01-01T19:55:00Z,-5.53
2025-01-01T19:56:00Z,-6.18
2025-01-01T19:57:00Z,-5.47
2025-01-01T19:58:00Z,-5.17
2025-01-01T19:59:00Z,-5.94
2025-01-01T20:00:00Z,-3.92
2025-01-01T20:01:00Z,-3.12
2025-01-01T20:02:00Z,-2.39
2025-01-01T20:03:00Z,-0.93
2025-01-01T20:04:00Z,-1.15
2025-01-01T20:05:00Z,-0.61
2025-01-01T20:06:00Z,-0.74
2025-01-01T20:07:00Z,-0.85
2025-01-01T20:08:00Z,-0.78
2025-01-01T20:09:00Z,-0.3
2025-01-01T20:10:00Z,0.57
2025-01-01T20:11:00Z,0.91
2025-01-01T20:12:00Z,0.21
2025-01-01T20:13:00Z,0.71
2025-01-01T20:14:00Z,-0.22
2025-01-01T20:15:00Z,-0.21
2025-01-01T20:16:00Z,-0.07
2025-01-01T20:17:00Z,0.48
2025-01-01T20:18:00Z,-1.25
2025-01-01T20:19:00Z,-1.0
2025-01-01T20:20:00Z,-1.89
2025-01-01T20:21:00Z,-2.01
2025-01-01T20:22:00Z,-2.28
2025-01-01T20:23:00Z,-2.24
2025-01-01T20:24:00Z,-0.33
2025-01-01T20:25:00Z,-0.74
2025-01-01T20:26:00Z,-0.88
2025-01-01T20:27:00Z,-0.45
2025-01-01T20:28:00Z,-0.82
2025-01-01T20:29:00Z,-0.98
2025-01-01T20:30:00Z,-1.14
2025-01-01T20:31:00Z,-1.04
2025-01-01T20:32:00Z,-1.0
2025-01-01T20:33:00Z,-1.2
2025-01-01T20:34:00Z,-1.13
2025-01-01T20:35:00Z,-1.58
2025-01-01T20:36:00Z,-0.72
2025-01-01T20:37:00Z,-4.19
2025-01-01T20:38:00Z,-4.57
2025-01-01T20:39:00Z,-4.6
2025-01-01T20:40:00Z,-4.28
2025-01-01T20:41:00Z,-4.13
2025-01-01T20:42:00Z,-3.05
2025-01-01T20:43:00Z,-2.72
2025-01-01T20:44:00Z,-2.21
2025-01-01T20:45:00Z,-1.14
2025-01-01T20:46:00Z,-2.12
2025-01-01T20:47:00Z,-4.06
2025-01-01T20:48:00Z,-3.9
2025-01-01T20:49:00Z,-4.45
2025-01-01T20:50:00Z,-4.3
2025-01-01T20:51:00Z,-4.25
2025-01-01T20:52:00Z,-4.02
2025-01-01T20:53:00Z,-4.28
2025-01-01T20:54:00Z,-4.29
2025-01-01T20:55:00Z,-4.71
2025-01-01T20:56:00Z,-4.76
2025-01-01T20:57:00Z,-4.28
2025-01-01T20:58:00Z,-3.63
2025-01-01T20:59:00Z,-2.94
2025-01-01T21:00:00Z,-2.66
2025-01-01T21:01:00Z,-2.93
2025-01-01T21:02:00Z,-1.57
2025-01-01T21:03:00Z,-0.36
2025-01-01T21:04:00Z,-1.4
2025-01-01T21:05:00Z,-4.03
2025-01-01T21:06:00Z,-5.66
2025-01-01T21:07:00Z,-5.26
2025-01-01T21:08:00Z,-4.75
2025-01-01T21:09:00Z,-4.23
2025-01-01T21:10:00Z,-3.25
2025-01-01T21:11:00Z,-2.83
2025-01-01T21:12:00Z,-2.13
2025-01-01T21:13:00Z,-1.7
2025-01-01T21:14:00Z,-1.93
2025-01-01T21:15:00Z,-1.96
2025-01-01T21:16:00Z,-1.68
2025-01-01T21:17:00Z,-1.82
2025-01-01T21:18:00Z,-2.56
2025-01-01T21:19:00Z,-2.41
2025-01-01T21:20:00Z,-2.36
2025-01-01T21:21:00Z,-2.59
2025-01-01T21:22:00Z,-2.78
2025-01-01T21:23:00Z,-3.03
2025-01-01T21:24:00Z,-2.45
2025-01-01T21:25:00Z,-1.06
2025-01-01T21:26:00Z,-0.57
2025-01-01T21:27:00Z,-0.6
2025-01-01T21:28:00Z,-0.53
2025-01-01T21:29:00Z,-0.5
2025-01-01T21:30:00Z,-0.48
2025-01-01T21:31:00Z,-0.33
2025-01-01T21:32:00Z,-0.28
2025-01-01T21:33:00Z,-0.32
2025-01-01T21:34:00Z,-0.05
2025-01-01T21:35:00Z,0.18
2025-01-01T21:36:00Z,0.07
2025-01-01T21:37:00Z,0.66
2025-01-01T21:38:00Z,0.14
2025-01-01T21:39:00Z,-0.1
2025-01-01T21:40:00Z,-0.77
2025-01-01T21:41:00Z,-0.84
2025-01-01T21:42:00Z,-0.54
2025-01-01T21:43:00Z,-1.18
2025-01-01T21:44:00Z,-1.23
2025-01-01T21:45:00Z,-1.03
2025-01-01T21:46:00Z,-0.46
2025-01-01T21:47:00Z,-1.04
2025-01-01T21:48:00Z,-1.13
2025-01-01T21:49:00Z,-1.48
2025-01-01T21:50:00Z,-1.85
2025-01-01T21:51:00Z,-0.61
2025-01-01T21:52:00Z,-0.32
2025-01-01T21:53:00Z,-1.29
2025-01-01T21:54:00Z,-1.4
2025-01-01T21:55:00Z,-0.95
2025-01-01T21:56:00Z,-0.78
2025-01-01T21:57:00Z,-1.0
2025-01-01T21:58:00Z,-1.13
2025-01-01T21:59:00Z,-0.9
2025-01-01T22:00:00Z,-0.0
2025-01-01T22:01:00Z,0.62
2025-01-01T22:02:00Z,-0.55
2025-01-01T22:03:00Z,-1.15
2025-01-01T22:04:00Z,0.96
2025-01-01T22:05:00Z,-0.27
2025-01-01T22:06:00Z,0.53
2025-01-01T22:07:00Z,-0.12
2025-01-01T22:08:00Z,-0.31
2025-01-01T22:09:00Z,-0.03
2025-01-01T22:10:00Z,0.08
2025-01-01T22:11:00Z,0.15
2025-01-01T22:12:00Z,0.6
2025-01-01T22:13:00Z,0.15
2025-01-01T22:14:00Z,0.1
2025-01-01T22:15:00Z,0.15
2025-01-01T22:16:00Z,-0.27
2025-01-01T22:17:00Z,-0.48
2025-01-01T22:18:00Z,0.85
2025-01-01T22:19:00Z,0.55
2025-01-01T22:20:00Z,0.59
2025-01-01T22:21:00Z,0.43
2025-01-01T22:22:00Z,2.03
2025-01-01T22:23:00Z,4.02
2025-01-01T22:24:00Z,3.56
2025-01-01T22:25:00Z,3.44
2025-01-01T22:26:00Z,3.18
2025-01-01T22:27:00Z,2.79
2025-01-01T22:28:00Z,2.83
2025-01-01T22:29:00Z,2.4
2025-01-01T22:30:00Z,2.6
2025-01-01T22:31:00Z,2.6
2025-01-01T22:32:00Z,2.51
2025-01-01T22:33:00Z,2.71
2025-01-01T22:34:00Z,2.78
2025-01-01T22:35:00Z,2.68
2025-01-01T22:36:00Z,2.7
2025-01-01T22:37:00Z,2.54
2025-01-01T22:38:00Z,2.47
2025-01-01T22:39:00Z,2.6
2025-01-01T22:40:00Z,2.57
2025-01-01T22:41:00Z,2.41
2025-01-01T22:42:00Z,2.43
2025-01-01T22:43:00Z,2.48
2025-01-01T22:44:00Z,2.64
2025-01-01T22:45:00Z,2.98
2025-01-01T22:46:00Z,2.9
2025-01-01T22:47:00Z,2.86
2025-01-01T22:48:00Z,2.7
2025-01-01T22:49:00Z,2.86
2025-01-01T22:50:00Z,3.47
2025-01-01T22:51:00Z,3.59
2025-01-01T22:52:00Z,3.87
2025-01-01T22:53:00Z,3.59
2025-01-01T22:54:00Z,3.33
2025-01-01T22:55:00Z,3.41
2025-01-01T22:56:00Z,3.5
2025-01-01T22:57:00Z,3.5
2025-01-01T22:58:00Z,3.56
2025-01-01T22:59:00Z,3.65
2025-01-01T23:00:00Z,3.7
2025-01-01T23:01:00Z,3.5
2025-01-01T23:02:00Z,3.52
2025-01-01T23:03:00Z,3.51
2025-01-01T23:04:00Z,3.68
2025-01-01T23:05:00Z,3.61
2025-01-01T23:06:00Z,3.58
2025-01-01T23:07:00Z,3.49
2025-01-01T23:08:00Z,3.57
2025-01-01T23:09:00Z,3.64
2025-01-01T23:10:00Z,4.03
2025-01-01T23:11:00Z,4.13
2025-01-01T23:12:00Z,3.98
2025-01-01T23:13:00Z,3.42
2025-01-01T23:14:00Z,3.48
2025-01-01T23:15:00Z,3.69
2025-01-01T23:16:00Z,3.69
2025-01-01T23:17:00Z,3.96
2025-01-01T23:18:00Z,3.94
2025-01-01T23:19:00Z,3.97
2025-01-01T23:20:00Z,3.88
2025-01-01T23:21:00Z,3.91
2025-01-01T23:22:00Z,4.02
2025-01-01T23:23:00Z,4.08
2025-01-01T23:24:00Z,3.5
2025-01-01T23:25:00Z,3.2
2025-01-01T23:26:00Z,3.08
2025-01-01T23:27:00Z,3.14
2025-01-01T23:28:00Z,3.26
2025-01-01T23:29:00Z,3.38
2025-01-01T23:30:00Z,3.34
2025-01-01T23:31:00Z,3.36
2025-01-01T23:32:00Z,3.38
2025-01-01T23:33:00Z,3.44
2025-01-01T23:34:00Z,3.45
2025-01-01T23:35:00Z,3.42
2025-01-01T23:36:00Z,3.5
2025-01-01T23:37:00Z,3.51
2025-01-01T23:38:00Z,3.55
2025-01-01T23:39:00Z,3.59
2025-01-01T23:40:00Z,3.4
2025-01-01T23:41:00Z,3.15
2025-01-01T23:42:00Z,3.24
2025-01-01T23:43:00Z,3.3
2025-01-01T23:44:00Z,3.32
2025-01-01T23:45:00Z,3.32
2025-01-01T23:46:00Z,3.43
2025-01-01T23:47:00Z,3.38
2025-01-01T23:48:00Z,3.38
2025-01-01T23:49:00Z,3.44
2025-01-01T23:50:00Z,3.3
2025-01-01T23:51:00Z,3.27
2025-01-01T23:52:00Z,3.34
2025-01-01T23:53:00Z,3.43
2025-01-01T23:54:00Z,3.41
2025-01-01T23:55:00Z,3.23
2025-01-01T23:56:00Z,3.17
2025-01-01T23:57:00Z,3.05
2025-01-01T23:58:00Z,3.19
2025-01-01T23:59:00Z,3.33
2025-01-02T00:00:00Z,3.35
2025-01-02T00:01:00Z,3.36
2025-01-02T00:02:00Z,3.43
2025-01-02T00:03:00Z,3.64
2025-01-02T00:04:00Z,3.75
2025-01-02T00:05:00Z,3.73
2025-01-02T00:06:00Z,3.91
2025-01-02T00:07:00Z,3.87
2025-01-02T00:08:00Z,3.93
2025-01-02T00:09:00Z,4.08
2025-01-02T00:10:00Z,3.88
2025-01-02T00:11:00Z,3.8
2025-01-02T00:12:00Z,3.98
2025-01-02T00:13:00Z,4.17
2025-01-02T00:14:00Z,4.16
2025-01-02T00:15:00Z,4.24
2025-01-02T00:16:00Z,4.19
2025-01-02T00:17:00Z,4.24
2025-01-02T00:18:00Z,4.51
2025-01-02T00:19:00Z,4.54
2025-01-02T00:20:00Z,4.71
2025-01-02T00:21:00Z,4.8
2025-01-02T00:22:00Z,4.93
2025-01-02T00:23:00Z,4.52
2025-01-02T00:24:00Z,4.79
2025-01-02T00:25:00Z,4.77
2025-01-02T00:26:00Z,4.49
2025-01-02T00:27:00Z,4.65
2025-01-02T00:28:00Z,4.57
2025-01-02T00:29:00Z,4.57
2025-01-02T00:30:00Z,4.53
2025-01-02T00:31:00Z,4.45
2025-01-02T00:32:00Z,4.64
2025-01-02T00:33:00Z,4.61
2025-01-02T00:34:00Z,4.63
2025-01-02T00:35:00Z,4.73
2025-01-02T00:36:00Z,4.7
2025-01-02T00:37:00Z,4.77
2025-01-02T00:38:00Z,4.73
2025-01-02T00:39:00Z,4.85
2025-01-02T00:40:00Z,4.89
2025-01-02T00:41:00Z,4.9
2025-01-02T00:42:00Z,5.12
2025-01-02T00:43:00Z,5.26
2025-01-02T00:44:00Z,
2025-01-02T00:45:00Z,
2025-01-02T00:46:00Z,5.05
2025-01-02T00:47:00Z,5.14
2025-01-02T00:48:00Z,5.15
2025-01-02T00:49:00Z,4.84
2025-01-02T00:50:00Z,4.7
2025-01-02T00:51:00Z,4.81
2025-01-02T00:52:00Z,4.73
2025-01-02T00:53:00Z,4.67
2025-01-02T00:54:00Z,4.78
2025-01-02T00:55:00Z,4.74
2025-01-02T00:56:00Z,4.68
2025-01-02T00:57:00Z,4.79
2025-01-02T00:58:00Z,4.82
2025-01-02T00:59:00Z,4.74
2025-01-02T01:00:00Z,4.15
2025-01-02T01:01:00Z,3.91
2025-01-02T01:02:00Z,4.14
2025-01-02T01:03:00Z,3.89
2025-01-02T01:04:00Z,3.94
2025-01-02T01:05:00Z,3.94
2025-01-02T01:06:00Z,4.3
2025-01-02T01:07:00Z,4.2
2025-01-02T01:08:00Z,3.98
2025-01-02T01:09:00Z,4.11
2025-01-02T01:10:00Z,3.93
2025-01-02T01:11:00Z,3.91
2025-01-02T01:12:00Z,3.83
2025-01-02T01:13:00Z,3.76
2025-01-02T01:14:00Z,3.8
2025-01-02T01:15:00Z,3.71
2025-01-02T01:16:00Z,3.98
2025-01-02T01:17:00Z,4.24
2025-01-02T01:18:00Z,4.17
2025-01-02T01:19:00Z,4.32
2025-01-02T01:20:00Z,4.28
2025-01-02T01:21:00Z,3.93
2025-01-02T01:22:00Z,4.08
2025-01-02T01:23:00Z,4.23
2025-01-02T01:24:00Z,4.27
2025-01-02T01:25:00Z,4.26
2025-01-02T01:26:00Z,4.26
2025-01-02T01:27:00Z,4.32
2025-01-02T01:28:00Z,4.68
2025-01-02T01:29:00Z,4.83
2025-01-02T01:30:00Z,4.87
2025-01-02T01:31:00Z,4.83
2025-01-02T01:32:00Z,4.99
2025-01-02T01:33:00Z,4.8
2025-01-02T01:34:00Z,4.68
2025-01-02T01:35:00Z,4.57
2025-01-02T01:36:00Z,4.64
2025-01-02T01:37:00Z,4.99
2025-01-02T01:38:00Z,4.6
2025-01-02T01:39:00Z,4.64
2025-01-02T01:40:00Z,5.23
2025-01-02T01:41:00Z,5.14
2025-01-02T01:42:00Z,5.48
2025-01-02T01:43:00Z,5.51
2025-01-02T01:44:00Z,5.46
2025-01-02T01:45:00Z,5.51
2025-01-02T01:46:00Z,5.41
2025-01-02T01:47:00Z,4.98
2025-01-02T01:48:00Z,5.33
2025-01-02T01:49:00Z,5.29
2025-01-02T01:50:00Z,5.24
2025-01-02T01:51:00Z,5.03
2025-01-02T01:52:00Z,5.04
2025-01-02T01:53:00Z,5.12
2025-01-02T01:54:00Z,5.31
2025-01-02T01:55:00Z,5.44
2025-01-02T01:56:00Z,5.58
2025-01-02T01:57:00Z,5.36
2025-01-02T01:58:00Z,5.38
2025-01-02T01:59:00Z,5.35
2025-01-02T02:00:00Z,5.18
2025-01-02T02:01:00Z,4.87
2025-01-02T02:02:00Z,4.5
2025-01-02T02:03:00Z,4.64
2025-01-02T02:04:00Z,4.66
2025-01-02T02:05:00Z,4.61
2025-01-02T02:06:00Z,4.62
2025-01-02T02:07:00Z,4.65
2025-01-02T02:08:00Z,4.67
2025-01-02T02:09:00Z,4.76
2025-01-02T02:10:00Z,4.75
2025-01-02T02:11:00Z,4.7
2025-01-02T02:12:00Z,4.73
2025-01-02T02:13:00Z,4.83
2025-01-02T02:14:00Z,4.8
2025-01-02T02:15:00Z,4.89
2025-01-02T02:16:00Z,4.97
2025-01-02T02:17:00Z,5.41
2025-01-02T02:18:00Z,5.24
2025-01-02T02:19:00Z,5.38
2025-01-02T02:20:00Z,5.77
2025-01-02T02:21:00Z,5.81
2025-01-02T02:22:00Z,5.17
2025-01-02T02:23:00Z,5.28
2025-01-02T02:24:00Z,5.34
2025-01-02T02:25:00Z,5.97
2025-01-02T02:26:00Z,5.13
2025-01-02T02:27:00Z,4.82
2025-01-02T02:28:00Z,5.06
2025-01-02T02:29:00Z,4.94
2025-01-02T02:30:00Z,4.85
2025-01-02T02:31:00Z,4.81
2025-01-02T02:32:00Z,5.08
2025-01-02T02:33:00Z,5.08
2025-01-02T02:34:00Z,4.8
2025-01-02T02:35:00Z,4.63
2025-01-02T02:36:00Z,4.52
2025-01-02T02:37:00Z,4.38
2025-01-02T02:38:00Z,4.72
2025-01-02T02:39:00Z,4.67
2025-01-02T02:40:00Z,4.32
2025-01-02T02:41:00Z,4.32
2025-01-02T02:42:00Z,4.38
2025-01-02T02:43:00Z,4.37
2025-01-02T02:44:00Z,4.47
2025-01-02T02:45:00Z,4.4
2025-01-02T02:46:00Z,4.6
2025-01-02T02:47:00Z,4.85
2025-01-02T02:48:00Z,4.72
2025-01-02T02:49:00Z,4.76
2025-01-02T02:50:00Z,4.72
